ticker,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
PG,PG,Common Stock,Procter & Gamble Company,"The Procter & Gamble Company (P&G) is a premier American multinational consumer goods corporation, founded in 1837 and based in Cincinnati, Ohio. Renowned for its expansive portfolio, P&G specializes in personal health, consumer health, personal care, and hygiene products across key segments such as Beauty, Grooming, Health Care, and Fabric & Home Care. The company is distinguished by its commitment to innovation and sustainability, driving substantial financial performance and reinforcing its position as a reliable investment within the consumer staples space, appealing to institutional investors seeking both growth and stability in their portfolios.",80424,NYSE,USD,USA,CONSUMER DEFENSIVE,HOUSEHOLD & PERSONAL PRODUCTS,"ONE PROCTER & GAMBLE PLAZA, CINCINNATI, OH, UNITED STATES, 45202",https://www.pginvestor.com,June,2025-06-30,349106799000,24455000000.0,22.67,4.622,21.88,4.076,0.0276,6.58,35.86,0.19,0.252,0.109,0.312,84283998000,43270001000,6.58,0.165,0.017,169.09,4,10,9,0,1,22.67,21.74,4.142,6.95,4.539,15.99,0.364,177.63,146.97,155.05,161.84,2340485000,2338132000,0.069,70.136,2025-08-15,2025-07-18
PGR,PGR,Common Stock,Progressive Corp,"The Progressive Corporation (PGR) is a leading American insurance provider, renowned for its status as one of the largest automobile insurers in the U.S. In addition to a wide range of auto insurance solutions, the company diversifies its offerings to include coverage for motorcycles, boats, recreational vehicles, commercial vehicles, and home insurance via strategic alliances. Progressive's commitment to innovation is evident through its integration of cutting-edge technology and data analytics, which significantly enhances its underwriting efficiency and claims processing capabilities. This focus on technological advancement, along with its robust risk management practices, positions Progressive for ongoing growth and a dominant presence in the evolving insurance landscape.",80661,NYSE,USD,USA,FINANCIAL SERVICES,INSURANCE - PROPERTY & CASUALTY,"300 NORTH COMMONS BLVD., MAYFIELD, OH, UNITED STATES, 44143",https://www.progressive.com,December,2025-06-30,140970557000,13705000000.0,13.32,5.25,55.62,4.9,0.0207,18.05,140.61,0.127,0.184,0.0786,0.373,82375999000,13905000000,18.05,1.177,0.213,277.0,3,6,13,0,1,13.32,15.22,1.711,4.38,1.816,21.85,0.318,292.65,228.28,245.01,259.27,586400000,583952000,0.26,87.858,2025-10-10,2025-10-02
PLD,PLD,Common Stock,Prologis Inc,"Prologis, Inc. (PLD) is a premier real estate investment trust headquartered in San Francisco, California, specializing in the acquisition, development, and management of logistics facilities tailored to the dynamic needs of the global supply chain. With a strong emphasis on the rapidly growing e-commerce sector, Prologis strategically invests in high-quality distribution centers across key markets, utilizing advanced technology and analytics to optimize operational performance and enhance tenant experiences. Committed to sustainability and innovative supply chain solutions, Prologis not only underscores its leadership in logistics real estate but also its role in shaping the future of warehousing and distribution.",1045609,NYSE,USD,USA,REAL ESTATE,REIT - INDUSTRIAL,"PIER 1, BAY 1, SAN FRANCISCO, CA, UNITED STATES, 94111",https://www.prologis.com,December,2025-06-30,107214258000,6337437000.0,30.38,0.542,56.75,3.94,0.035,3.8,9.62,0.387,0.42,0.0243,0.0637,8914974000,6804598000,3.8,-0.34,0.086,121.8,5,11,7,1,0,30.38,42.19,12.03,2.046,16.52,19.22,1.291,122.44,83.8,111.95,110.28,928664000,924787000,0.267,97.177,2025-09-30,2025-09-16
PRU,PRU,Common Stock,Prudential Financial Inc,"Prudential Financial, Inc. is a leading global financial services firm headquartered in Newark, New Jersey, offering a wide array of insurance, investment management, and financial products tailored to both retail and institutional clients across more than 40 countries. Renowned for its strong financial stability and innovative approach, Prudential is committed to delivering solutions that meet diverse client needs, making it a trusted partner in achieving long-term financial goals. The company's subsidiaries leverage extensive industry expertise to provide comprehensive financial planning and risk management strategies, effectively navigating the complexities of today's market environment.",1137774,NYSE,USD,USA,FINANCIAL SERVICES,INSURANCE - LIFE,"751 BROAD STREET, NEWARK, NJ, UNITED STATES, 07102",https://www.prudential.com,December,2025-06-30,36496482000,2398000000.0,22.3,0.564,86.89,5.3,0.0523,4.65,166.83,0.0276,0.0539,0.0017,0.058,59208999000,14944000000,4.65,-0.549,-0.078,116.07,0,2,14,1,0,22.3,7.33,0.616,1.173,0.981,-,1.021,125.75,88.12,105.02,107.5,351943000,350719000,0.179,61.088,2025-09-11,2025-08-19
PEG,PEG,Common Stock,Public Service Enterprise Group Inc,"Public Service Enterprise Group Inc. (PSEG) is a leading diversified energy company based in Newark, New Jersey, focused on the distribution of electricity and natural gas, as well as power generation. With a robust commitment to sustainability and a strategic vision for cleaner energy solutions, PSEG is positioned to be at the forefront of the energy transition while ensuring reliable services for its customers. The company, through its subsidiaries, plays an essential role in the Northeast energy market, emphasizing environmental responsibility and community engagement as key components of its operational strategy.",788784,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED ELECTRIC,"80 PARK PLAZA, NEWARK, NJ, UNITED STATES, 07102",https://investor.pseg.com/home/default.aspx,December,2025-06-30,41144136000,4203000000.0,20.66,2.214,33.41,2.46,0.0301,3.99,22.34,0.178,0.297,0.032,0.122,11134000000,3936000000,3.99,0.345,0.158,89.75,2,4,10,0,1,20.66,18.15,3.695,2.442,5.74,14.41,0.538,92.35,73.5,83.01,82.65,499080000,497822000,0.116,76.87,2025-09-30,2025-09-09
PTC,PTC,Common Stock,PTC Inc,"PTC Inc. is a prominent American software and services provider that specializes in product development and lifecycle management solutions, catering to a wide array of industries. Established in 1985 and headquartered in Boston, Massachusetts, PTC delivers an extensive portfolio of innovative technologies, including computer-aided design (CAD), product lifecycle management (PLM), and Internet of Things (IoT) solutions. The company's focus on initiatives such as the Digital Thread and Digital Twin positions it as a leader in driving digital transformation and operational excellence. With the increasing demand for advanced digital engineering solutions, PTC is strategically positioned to leverage its expertise and strengthen its market presence in a rapidly evolving technological landscape.",857005,NASDAQ,USD,USA,TECHNOLOGY,SOFTWARE - APPLICATION,"121 SEAPORT BOULEVARD, BOSTON, MA, UNITED STATES, 02210",https://www.ptc.com,September,2025-06-30,24255627000,853766000.0,47.66,1.681,29.32,,,4.24,20.58,0.207,0.328,0.0759,0.157,2471978000,2031069000,4.24,1.053,0.242,225.21,2,11,5,0,1,47.66,29.33,9.81,6.92,10.33,28.83,1.145,219.69,133.38,207.18,180.59,119793000,119314000,1.108,103.462,,
PSA,PSA,Common Stock,Public Storage,"Public Storage (PSA) is a premier real estate investment trust (REIT) headquartered in Glendale, California, specializing in self-storage solutions across the United States. With a comprehensive portfolio exceeding 2,800 facilities, the company serves both residential and commercial clients, supported by strong occupancy rates and strategic site selection. PSA’s operational excellence positions it as a leader in the self-storage sector, enabling it to effectively respond to the rising demand for storage in various economic environments. As an established brand in the industry, Public Storage is well-equipped to deliver sustained value to its shareholders.",1393311,NYSE,USD,USA,REAL ESTATE,REIT - INDUSTRIAL,"701 WESTERN AVENUE, GLENDALE, CA, UNITED STATES, 91201-2349",https://www.publicstorage.com,December,2025-06-30,53013078000,3352899000.0,32.66,10.57,28.63,12.0,0.04,9.25,27.15,0.381,0.476,0.069,0.189,4758111000,3459595000,9.25,-0.338,0.016,323.63,5,8,8,0,0,32.66,28.41,11.14,10.1,13.56,19.84,0.876,342.02,251.43,288.09,294.01,175453000,157388000,10.187,82.303,2025-09-30,2025-09-15
PHM,PHM,Common Stock,PulteGroup Inc,"PulteGroup, Inc. (PHM), based in Atlanta, Georgia, ranks among the largest homebuilders in the United States, focusing on the development of a wide range of residential communities tailored to diverse buyer demographics. The company boasts a robust portfolio that encompasses single-family homes, townhouses, and active adult communities, all designed with a commitment to quality and customer satisfaction. PulteGroup utilizes innovative construction techniques and modern design principles to enhance its offerings, enabling it to effectively respond to evolving market demands. As a publicly traded company, PulteGroup is strategically positioned to leverage favorable trends in the housing market, presenting a compelling investment opportunity for institutional investors seeking exposure to the real estate sector.",822416,NYSE,USD,USA,CONSUMER CYCLICAL,RESIDENTIAL CONSTRUCTION,"3350 PEACHTREE ROAD NE, ATLANTA, GA, UNITED STATES, 30326",https://www.pultegroup.com,December,2025-06-30,24640494000,3631061000.0,9.02,0.418,63.64,0.86,0.0071,13.85,87.13,0.155,0.183,0.13,0.231,17694542000,4921403000,13.85,-0.209,-0.043,137.85,2,6,6,0,0,9.02,12.53,1.393,2.116,1.521,7.33,1.298,148.31,87.74,130.26,111.93,197298000,195475000,0.655,96.646,2025-10-02,2025-09-16
PWR,PWR,Common Stock,Quanta Services Inc,"Quanta Services Inc. (PWR) is a premier provider of specialized infrastructure services, focusing on the electric power, pipeline, industrial, and communications sectors. The company offers a comprehensive range of solutions including planning, design, installation, program management, maintenance, and repair, effectively addressing the diverse needs of its clients. With a strong emphasis on safety, operational efficiency, and sustainable practices, Quanta Services has established itself as a pivotal player in the development and enhancement of critical infrastructure across North America, positioning itself favorably in a dynamic market landscape.",1050915,NYSE,USD,USA,INDUSTRIALS,ENGINEERING & CONSTRUCTION,"2727 NORTH LOOP WEST, HOUSTON, TX, UNITED STATES, 77008",https://www.quantaservices.com,December,2025-06-30,64310964000,2308790000.0,66.71,1.741,52.92,0.39,0.0009,6.47,176.06,0.0373,0.0577,0.0515,0.137,26052930000,3917547000,6.47,0.206,0.211,425.92,0,17,12,1,0,66.71,33.44,2.469,7.98,2.583,28.42,1.038,443.97,226.97,393.6,338.36,149006000,147237000,0.875,94.735,2025-10-10,2025-10-01
QCOM,QCOM,Common Stock,Qualcomm Incorporated,"Qualcomm Incorporated is a leading American multinational corporation based in San Diego, California, recognized for its pioneering role in the semiconductor and telecommunications sectors. The company develops advanced technologies and services that drive wireless communications globally, holding a substantial portfolio of patents essential to key mobile standards, including 5G, 4G, and CDMA. With a robust focus on innovation, Qualcomm continues to enhance connectivity and computing capabilities across a diverse range of applications, positioning itself as a critical player in the evolution of mobile technology and the Internet of Things (IoT).",804328,NASDAQ,USD,USA,TECHNOLOGY,SEMICONDUCTORS,"5775 MOREHOUSE DRIVE, SAN DIEGO, CA, UNITED STATES, 92121-1714",https://www.qualcomm.com,September,2025-06-30,174517469000,13871000000.0,15.63,1.938,25.1,3.44,0.0213,10.35,39.13,0.268,0.267,0.142,0.446,43257000000,24086000000,10.35,0.294,0.103,178.9,5,11,19,1,0,15.63,13.95,4.034,6.7,4.322,12.78,1.227,178.09,119.4,160.41,156.65,1079000000,1076713000,0.128,81.031,2025-09-25,2025-09-04
DGX,DGX,Common Stock,Quest Diagnostics Incorporated,"Quest Diagnostics Incorporated (DGX) is a premier American clinical laboratory and a recognized leader in the healthcare sector, ranked among the Fortune 500 companies. The company operates across the United States as well as in Puerto Rico, Mexico, and Brazil, providing a wide array of diagnostic testing services that support healthcare providers and enhance individual health management. Through its strategic partnerships with hospitals and clinics globally, Quest diagnostics expands its service delivery and accessibility, while its commitment to innovation positioned it at the forefront of advancements in patient care and diagnostic solutions.",1022079,NYSE,USD,USA,HEALTHCARE,DIAGNOSTICS & RESEARCH,"500 PLAZA DRIVE, SECAUCUS, NJ, UNITED STATES, 07094",https://www.questdiagnostics.com,December,2025-06-30,20730948000,2058000000.0,21.89,1.465,64.54,3.1,0.017,8.47,94.37,0.0903,0.153,0.0634,0.143,10522000000,3495000000,8.47,0.217,0.152,189.69,1,7,9,0,1,21.89,17.12,1.97,2.8,2.5,12.71,0.563,190.64,144.18,181.23,171.88,111823000,111268000,0.395,98.733,2025-10-20,2025-10-03
RL,RL,Common Stock,Ralph Lauren Corp Class A,"Ralph Lauren Corporation (Ticker: RL) is a premier American fashion house recognized for its distinctive lifestyle brand that spans both mid-range and luxury segments. The company excels in the design, marketing, and distribution of a diverse array of products including apparel, home goods, accessories, and fragrances. With a strong heritage and commitment to quality, Ralph Lauren continues to innovate and expand its global presence, appealing to a sophisticated consumer base that values timeless craftsmanship and modern style.",1037038,NYSE,USD,USA,CONSUMER CYCLICAL,APPAREL MANUFACTURING,"650 MADISON AVENUE, NEW YORK, NY, UNITED STATES, 10022",https://www.ralphlauren.com,March,2025-06-30,19215981000,1212700000.0,25.31,2.316,41.51,3.388,0.0107,12.56,117.42,0.109,0.163,0.0862,0.326,7285900000,5029400000,12.56,0.349,0.137,348.93,4,11,2,1,0,25.31,22.03,2.637,7.76,2.812,16.04,1.626,330.11,175.49,306.04,267.06,38693000,38049100,3.859,105.228,2025-10-10,2025-09-26
RJF,RJF,Common Stock,Raymond James Financial Inc.,"Raymond James Financial Inc. is a leading independent investment bank and financial services firm based in the United States, recognized for its diverse offerings tailored to individuals, corporations, and municipalities. The firm excels in investment and financial planning, investment banking, and asset management through its various subsidiaries. Upholding a strong commitment to client-centric solutions and integrity, Raymond James has cultivated a distinguished reputation in the financial services sector, positioning itself as a trusted partner for investors seeking customized financial advice and strategic investment opportunities.",720005,NYSE,USD,USA,FINANCIAL SERVICES,ASSET MANAGEMENT,"880 CARILLON PARKWAY, SAINT PETERSBURG, FL, UNITED STATES, 33716",https://www.raymondjames.com,September,2025-06-30,32407869000,,15.67,1.355,60.91,1.95,0.0122,10.37,67.7,0.155,0.181,0.0258,0.182,13771000000,12825000000,10.37,-0.082,0.063,179.75,1,3,9,0,0,15.67,14.22,2.353,2.725,2.661,-,1.049,177.15,116.85,167.58,155.31,199384000,177199000,10.316,79.256,2025-10-15,2025-10-01
