ticker,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
FUN,FUN,Common Stock,Six Flags Entertainment Corporation,"Cedar Fair, LP is a premier operator of amusement and water parks in the United States and Canada, distinguished by its commitment to delivering exceptional entertainment experiences through a diverse array of attractions and resort facilities. Based in Sandusky, Ohio, the company manages a portfolio of renowned parks that welcome millions of visitors annually, solidifying its position as a leader in the leisure and recreation industry. With a strong emphasis on innovation and guest satisfaction, Cedar Fair is well-positioned to capitalize on growth opportunities and maintain robust operational performance in a dynamic and competitive market.",1999001.0,NYSE,USD,USA,CONSUMER CYCLICAL,LEISURE,"8701 RED OAK BOULEVARD, CHARLOTTE, NC, UNITED STATES, 28217",https://www.sixflags.com,December,2025-06-30,2153199000.0,778473000.0,,3.72,17.53,,,-4.86,31.65,-0.149,0.129,0.0308,-0.632,3168142000,1146498000,-4.86,-0.739,0.628,31.23,2,7,3,0,1,-,51.55,0.68,1.335,2.455,14.22,0.699,49.77,20.0,23.36,33.43,101279000,90232000,1.756,100.59,2024-06-19,2024-06-05
JEF,JEF,Common Stock,Jefferies Financial Group Inc,"Jefferies Financial Group Inc. is a prominent global investment banking and capital markets firm headquartered in New York, offering a broad spectrum of financial services that include asset management and direct investments across various industries. The company is distinguished by its strong international footprint, utilizing deep expertise in key markets across the Americas, Europe, the Middle East, Africa, and Asia to deliver innovative and tailored solutions to its clients. With a steadfast commitment to building long-term relationships, Jefferies is recognized for its client-centric approach and comprehensive market insights, positioning it as a vital player in the competitive landscape of financial services.",96223.0,NYSE,USD,USA,FINANCIAL SERVICES,CAPITAL MARKETS,"520 MADISON AVENUE, NEW YORK, NY, UNITED STATES, 10022",https://www.jefferies.com,November,2025-08-31,10066478000.0,2475181000.0,16.94,2.087,50.6,1.55,0.0284,2.88,33.68,0.101,0.166,0.0104,0.0669,7231501000,5667195000,2.88,0.349,0.216,66.0,0,1,2,0,1,16.94,17.12,1.392,1.262,2.303,5.36,1.484,81.05,38.72,62.48,59.55,206280000,163626000,26.022,67.482,2025-11-26,2025-11-17
SHEL,SHEL,Common Stock,Shell PLC ADR,"Shell plc is a prominent global energy and petrochemical company based in The Hague, Netherlands, recognized for its comprehensive approach to the energy sector. With a diverse portfolio encompassing traditional oil and natural gas operations alongside advancing renewable energy initiatives, Shell is strategically positioned to lead in the transition toward a sustainable, low-carbon future. The company’s extensive involvement across the energy value chain, combined with significant investments in innovative technologies, underscores its commitment to environmental stewardship and long-term shareholder value amidst evolving global energy demands. As a market leader, Shell remains dedicated to navigating the complexities of the energy landscape while fostering sustainable practices.",1306965.0,NYSE,USD,USA,ENERGY,OIL & GAS INTEGRATED,"SHELL CENTRE, LONDON, UNITED KINGDOM, SE1 7NA",https://www.shell.com,December,2025-06-30,206559412000.0,48287998000.0,15.93,1.628,30.64,1.418,0.0197,4.48,89.24,0.05,0.11,0.0479,0.0754,272011002000,67791999000,4.48,0.091,-0.122,79.81,5,7,4,0,0,15.93,10.79,0.759,1.145,0.923,4.729,0.278,75.08,57.35,72.43,69.19,2880780000,5762525000,0.005,13.335,2025-09-22,2025-08-15
OGE,OGE,Common Stock,OGE Energy Corporation,"OGE Energy Corporation, based in Oklahoma City, is a diversified energy provider serving around 900,000 customers across Arkansas and Oklahoma through its regulated utility subsidiary, OG&E, and its unregulated segment focusing on natural gas marketing and pipeline investments. With a strong commitment to sustainability, OGE Energy is at the forefront of the transition to cleaner energy, investing significantly in renewable projects and innovative technologies. The company's operational strategy emphasizes energy efficiency and customer value enhancement, underscoring its role in regional economic development and environmental stewardship, positioning OGE as a competitive player in the evolving energy landscape.",1021635.0,NYSE,USD,USA,UTILITIES,UTILITIES - REGULATED ELECTRIC,"321 NORTH HARVEY, OKLAHOMA CITY, OK, UNITED STATES, 73101-0321",https://www.oge.com,December,2025-06-30,9350776000.0,1324400000.0,19.11,3.255,23.06,1.682,0.0358,2.43,15.98,0.153,0.248,0.0368,0.108,3215200000,1479300000,2.43,0.04,0.119,46.06,1,3,5,0,1,19.11,18.55,2.908,1.971,4.682,10.73,0.59,47.33,37.62,45.08,44.28,201395000,200239000,0.394,75.08,2025-10-31,2025-10-06
NPK,NPK,Common Stock,National Presto Industries Inc,"National Presto Industries Inc. (NPK) is a diversified manufacturing company based in Eau Claire, Wisconsin, specializing in household goods, small appliances, and defense and security products. With a robust market presence in North America, the company is committed to delivering innovative and quality-driven solutions that address evolving consumer needs. Its dual business segments provide a strategic advantage, allowing National Presto to mitigate market volatility and capitalize on growth opportunities within both consumer and defense markets, ultimately enhancing shareholder value.",80172.0,NYSE,USD,USA,INDUSTRIALS,AEROSPACE & DEFENSE,"3925 NORTH HASTINGS WAY, EAU CLAIRE, WI, UNITED STATES, 54703-3703",https://www.gopresto.com,December,2025-06-30,784661000.0,55264000.0,18.82,0.0,52.66,1.0,0.009,5.83,63.12,0.0923,0.073,0.0709,0.117,450603000,86671000,5.83,-0.154,0.416,18.93,-,-,-,-,-,18.82,-,1.741,2.205,1.869,15.24,0.505,120.49,70.87,109.52,97.44,7149500,5288800,27.959,59.478,2025-03-17,2025-03-04
RES,RES,Common Stock,RPC Inc,"RPC, Inc. (RES) is a leading provider of specialized oilfield services and equipment, catering to clients in the exploration, production, and development sectors of the oil and gas industry. Headquartered in Atlanta, Georgia, the company offers a comprehensive suite of services designed to enhance operational efficiency and drive cost-effectiveness for upstream oil and gas companies. With a commitment to safety and innovation, RPC, Inc. leverages advanced technology and skilled personnel to support its clients in navigating the complexities of energy resource development.",742278.0,NYSE,USD,USA,ENERGY,OIL & GAS EQUIPMENT & SERVICES,"2801 BUFORD HIGHWAY NE, ATLANTA, GA, UNITED STATES, 30329",https://www.rpc.net,December,2025-06-30,955271000.0,205033000.0,17.32,-2.73,5.03,0.16,0.037,0.25,6.74,0.0377,0.0473,0.0255,0.05,1426699000,367303000,0.25,-0.682,0.156,5.83,1,1,3,0,1,17.32,16.29,0.67,0.942,0.664,4.284,0.825,7.0,4.03,4.602,5.12,220617000,86173000,59.341,43.481,2025-09-10,2025-08-11
UL,UL,Common Stock,Unilever PLC ADR,"Unilever PLC, a leading global consumer goods company headquartered in London, engages in the production and marketing of a diverse array of products across the food, beverages, cleaning agents, and personal care sectors. Operating in over 190 countries, Unilever’s vast portfolio includes well-known brands such as Dove, Knorr, and Lipton, enabling it to cater to a wide range of consumer preferences and needs. With a commitment to sustainability and innovation, Unilever aims to achieve long-term growth while enhancing social and environmental impact, positioning itself as a key player in the fast-moving consumer goods market.",217410.0,NYSE,USD,USA,CONSUMER DEFENSIVE,HOUSEHOLD & PERSONAL PRODUCTS,"UNILEVER HOUSE, LONDON, UNITED KINGDOM, EC4Y 0DY",https://www.unilever.com,December,2025-06-30,152065933000.0,11826000000.0,23.95,1.67,7.26,1.832,0.0326,2.59,24.16,0.0929,0.189,0.0866,0.287,59770999000,26379999000,2.59,-0.034,-0.032,70.38,2,3,0,0,0,23.95,15.2,2.544,6.92,2.451,13.0,0.247,65.01,52.97,61.41,60.29,2451885000,2431524000,0.002,9.503,2025-09-12,2025-08-15
SAN,SAN,Common Stock,Banco Santander SA ADR,"Banco Santander SA (SAN) is a prominent global financial institution headquartered in Madrid, Spain, offering a diverse suite of commercial and retail banking products and services. With significant operations in Europe, Latin America, and the United States, Santander effectively serves a wide range of clients, including individuals, small and medium-sized enterprises, and large corporations. The bank is distinguished by its commitment to digital transformation and innovation, positioning itself as a leader in operational efficiency and customer service. Its robust and diversified business model enhances its resilience and adaptability within the dynamic financial sector, making it an attractive investment for institutional stakeholders.",891478.0,NYSE,USD,USA,FINANCIAL SERVICES,BANKS - DIVERSIFIED,"SANTANDER GROUP CITY, MADRID, SPAIN, 28660",https://www.santander.com,December,2025-06-30,147850559000.0,,10.42,2.672,6.63,0.11,0.0111,0.95,3.308,0.266,0.417,0.008,0.136,50157998000,50157998000,0.95,0.158,-0.158,9.63,0,0,1,0,1,10.42,9.62,2.948,1.277,6.93,-,1.285,10.5,4.361,9.85,7.69,14798500000,14818134000,0.003,2.85,2025-11-06,2025-10-31
UNF,UNF,Common Stock,Unifirst Corporation,"UniFirst Corporation (UNF) is a leading provider of workplace uniforms, protective work clothing, and facility services, catering to a diverse range of industries across the United States, Canada, and Europe. Headquartered in Wilmington, Massachusetts, UniFirst offers tailored rental programs and high-quality garments that enhance employee safety and brand image. With a strong focus on customer service and sustainability, the company drives operational efficiency and value for its clients while maintaining a robust growth trajectory in the competitive uniform services market.",717954.0,NYSE,USD,USA,INDUSTRIALS,SPECIALTY BUSINESS SERVICES,"68 JONSPIN ROAD, WILMINGTON, MA, UNITED STATES, 01887",https://www.unifirst.com,August,2025-05-31,3064033000.0,342853000.0,20.27,2.88,117.62,1.38,0.0085,8.15,132.3,0.0618,0.0789,0.0461,0.0715,2457772000,888780000,8.15,0.049,0.012,178.25,-,-,-,-,-,20.27,19.23,1.247,1.426,1.206,8.94,0.858,242.37,155.75,170.9,185.96,14991700,14814900,0.728,97.95,2025-09-26,2025-09-05
AVD,AVD,Common Stock,American Vanguard Corporation,"American Vanguard Corporation (AVD), based in Newport Beach, California, is a leading entity in the specialty chemicals industry, with a strong commitment to agricultural, commercial, and consumer markets. The company excels in delivering innovative products aimed at enhancing crop yield and pest management while ensuring sustainability and adherence to regulatory standards. With a robust portfolio underpinned by a significant focus on research and development, AVD plays a crucial role in the evolution of modern agricultural practices, aiding in the efficiency and productivity of its diverse global customer base.",5981.0,NYSE,USD,USA,BASIC MATERIALS,AGRICULTURAL INPUTS,"4695 MACARTHUR COURT, NEWPORT BEACH, CA, UNITED STATES, 92660",https://www.american-vanguard.com,December,2025-06-30,152107000.0,-12425000.0,,2.27,8.0,,,-4.47,18.73,-0.237,0.0473,-0.0286,-0.43,529067000,110874000,-4.47,-0.176,0.009,12.0,-,-,-,-,-,-,15.08,0.287,0.679,0.663,10.49,1.271,6.68,3.28,5.35,4.71,28431300,26577000,8.309,70.71,2024-07-10,2024-06-26
OMI,OMI,Common Stock,Owens & Minor Inc,"Owens & Minor, Inc. is a premier healthcare solutions provider headquartered in Richmond, Virginia, specializing in the supply chain management and distribution of medical and surgical products to hospitals and healthcare providers worldwide. The company leverages advanced technology and a customer-centric approach to deliver innovative solutions that enhance operational efficiency and improve patient outcomes. With a commitment to addressing the dynamic challenges of the healthcare landscape, Owens & Minor has positioned itself as an essential partner in advancing healthcare delivery and is well-poised for future growth in this critical sector.",75252.0,NYSE,USD,USA,HEALTHCARE,MEDICAL DISTRIBUTION,"10900 NUCKOLS ROAD, GLEN ALLEN, VA, UNITED STATES, 23060",https://www.owens-minor.com,December,2025-06-30,354551000.0,527863000.0,,4.07,-3.64,,,-5.61,139.67,-0.112,0.0722,0.0393,-1.484,10758440000,2247378000,-5.61,-0.724,0.033,6.28,0,3,1,0,2,-,6.94,0.033,1.075,0.223,98.73,1.261,15.54,4.34,5.19,7.94,77244000,61072000,3.432,98.454,2021-12-31,2021-12-14
MTH,MTH,Common Stock,Meritage Corporation,"Meritage Homes Corporation (MTH) is a prominent U.S. homebuilder headquartered in Scottsdale, Arizona, specializing in the design and construction of energy-efficient single-family homes. Renowned for its commitment to innovative building practices and sustainable living solutions, Meritage effectively targets key markets nationwide, appealing to a diverse customer base. The company sets itself apart with a strong focus on quality craftsmanship and modern home features, positioning it advantageously to meet the increasing demand for homeownership within a competitive housing landscape. With a solid portfolio and a seasoned management team, Meritage is dedicated to delivering sustainable, long-term value for its shareholders.",833079.0,NYSE,USD,USA,CONSUMER CYCLICAL,RESIDENTIAL CONSTRUCTION,"18655 NORTH CLARET DRIVE, SCOTTSDALE, AZ, UNITED STATES, 85255",https://www.meritagehomes.com,December,2025-06-30,4965987000.0,805485000.0,7.96,1.28,74.05,1.61,0.0231,8.77,86.34,0.103,0.112,0.0664,0.126,6216250000,1425250000,8.77,-0.352,-0.04,83.88,0,5,5,0,0,7.96,8.51,0.799,0.995,0.997,7.29,1.42,99.29,58.55,74.89,71.85,71156000,69536000,2.248,103.933,2025-09-30,2025-09-16
BOOM,BOOM,Common Stock,Dmc Global Inc,"DMC Global Inc. (BOOM) is a prominent provider of specialized technical products and solutions, primarily serving the energy, industrial, and infrastructure sectors. Headquartered in Broomfield, Colorado, the company utilizes innovative technologies to improve operational efficiency and safety for its clients, positioning itself as a critical partner in enhancing productivity. With a diverse portfolio that addresses emerging market opportunities and a steadfast commitment to sustainability, DMC Global is well-equipped to drive value creation and customer satisfaction within a competitive global landscape.",34067.0,NASDAQ,USD,USA,INDUSTRIALS,CONGLOMERATES,"11800 RIDGE PARKWAY, BROOMFIELD, CO, UNITED STATES, 80021",https://www.dmcglobal.com,December,2025-06-30,155389000.0,45988000.0,,0.553,12.33,,,-8.65,31.32,-0.162,0.0374,0.0095,-0.303,619580000,139734000,-8.65,-0.976,-0.092,10.25,0,1,2,0,0,-,19.84,0.251,0.676,0.352,4.239,1.463,13.13,5.78,7.19,7.58,20581300,17163700,4.612,82.206,2020-04-15,2020-03-30
LCII,LCII,Common Stock,LCI Industries,"LCI Industries (Ticker: LCII) is a premier manufacturer and supplier of engineered components for the recreational vehicle (RV) industry, as well as adjacent markets, globally. Based in Elkhart, Indiana, the company boasts a diverse portfolio of innovative products designed to enhance both functionality and aesthetics in RVs. With the rising trend towards outdoor recreational activities and a burgeoning demand for high-quality RV components, LCI Industries is strategically positioned to deliver substantial growth opportunities, appealing to institutional investors looking for exposure in this resilient market sector.",763744.0,NYSE,USD,USA,CONSUMER CYCLICAL,RECREATIONAL VEHICLES,"3501 COUNTY ROAD 6 EAST, ELKHART, IN, UNITED STATES, 46514",https://corporate.lippert.com,December,2025-06-30,2122345000.0,359973000.0,14.64,1.09,55.79,4.5,0.0517,5.98,152.28,0.0393,0.0793,0.0483,0.11,3871475000,911134000,5.98,-0.046,0.05,105.12,1,2,5,1,0,14.64,13.0,0.548,1.637,0.847,9.32,1.311,123.69,70.6,98.3,94.89,24244300,23314500,3.794,111.965,2025-09-12,2025-08-29
